51.31083710252513,3.065314211637897,
51.3601596106304,3.372334851165542,
51.91599641289716,4.039514980072014,
52.26076131116784,4.445948634496856,
52.56589701514557,4.608193349936624,
52.93216992975373,4.729141834362404,
53.00547366646774,4.708203766864069,
53.15911088392057,4.823224133736658,
53.24523027779016,4.917670635666969,
53.31330446167321,5.032052166301603,
53.44298470424307,5.526374760746699,
53.46773435358214,5.931336785212292,
53.5172548648039, 6.341222387280316,
53.567822786101,  6.543879669693863,
53.65251871350889, 6.832551574054328,
53.73682326623263, 7.364175315697822,
53.80031583205764, 7.943665960826008,
54.35515894362698,  8.46296809981296,
54.64216827178836, 7.141502568200586,
55.49991408258055, 3.384496067720357,
52.5714235790426,  1.838551554778413,
51.48859857758967, 1.570094042530984,
51.12141137458396, 1.414356740572312,
50.98019085070895, 1.873834689940153,
51.08585598172003, 2.579870638405479,
51.31083710252513, 3.065314211637897,
 
